id,dataset,text,oracle
78,lin_2,"So, everything builds fine, but when we try to deploy the application to GFNUMBER we get the FILE_NAME file not found ''error.",-1
4575,lin_2,In a week you can expect another ``fun ''.,0
281,lin_2,"So we're wondering how do other API developers make their interfaces and beans accessible without relying on a context import ( which btw also clutters up the target context with many potentially unneeded beans, like for example if an API provides several services and I only want to use one )?",0
2899,lin_2,But this refernce doesn't solve my problem.,-1
3126,lin_2,"In Java, you typically don't write a single method that handle all sorts of arguments with all sorts of different types.",0
1948,lin_2,This method is intended to just re-use the existing array and not allocate any memory.,0
2284,lin_2,"Check out the documentation for the CODE_FRAGMENT here, or.",0
6080,lin_2,"For workloads that are memory capacity constrained ( i.e. have to run with limited heap space and GC takes a lot of time ), this option can prove useful.",1
5056,lin_2,"In the code you referenced, readLine is called on a BufferedReader.",0
2102,lin_2,Why it technically does not work without CODE_FRAGMENT.,0
2796,lin_2,I was unable to get a perfect match.,-1
1529,lin_2,It's ok.,1
2722,lin_2,Does anyone know what the C# equivalents would be for the methods shown above?,0
3409,lin_2,Version of Spring is NUMBER.,0
5607,lin_2,"Annotations like CODE_FRAGMENT and CODE_FRAGMENT will not work, unless you process them yourself and invoke the appropriate methods.",-1
3772,lin_2,"That being said, the JARs you see there only support JPA, not core Hibernate.",0
1930,lin_2,Follow the steps otherwise your code is fine.,1
3446,lin_2,Let's assume that we have a for-loop that will loop through a collection or array of Strings.,0
1794,lin_2,"i have an arraylist of objects, each containing a year/month/day / hour property.",0
2174,lin_2,I have a Unix command to send email.,0
4984,lin_2,New information shows that a partial cross-join of the data is desired.,0
1395,lin_2,In the future study the input and the output of your systems carefully.,0
5173,lin_2,I am using a regex that would basically regex for the following URL.,0
182,lin_2,When I print the path of the resource using API_NAME ( ''/ resource/API _ NAME'' ) it gives the path correctly as.,1
4966,lin_2,Plese guide.,0
6385,lin_2,You can't suspend a thread like that.,-1
2710,lin_2,There are some examples like this in the Java API such as.,0
1244,lin_2,It is not advisable to avoid an exception with an empty catch block even though you are completely sure that is not going to fail under any circumstance.,-1
4197,lin_2,CODE_FRAGMENT working almost same way.,0
5135,lin_3,"When you get your CODE_FRAGMENT, immediately convert to API_NAME types.",0
5637,lin_3,"As of JUnit there shouldnt be a dependency for your build, right?",0
832,lin_3,Maybe there are some problems with the path of the file ( on my pc )!?!?,-1
4458,lin_3,Anyone have any idea on the problem?,0
4645,lin_3,I've notice that some of the feeds had false value.,-1
5671,lin_3,"I still think it's not the best design, but I did quite a bit of testing and can say with a good bit of confidence that it had no real impact on performance.",1
4620,lin_3,No Midnight.,0
4313,lin_3,All of that can just go.,0
976,lin_3,That's the whole purpose of GUIDs.,0
5257,lin_3,"Is this due to a technical limitation for sub-pixel AA in general, or a bug in Java, or just because Java doesn't even try for translucent text, or have I missed something?",0
888,lin_3,This example compiles and runs.,0
4602,lin_3,You might do something like this.,0
6024,lin_3,"When your are ready to determine an appointment's start and stop times as seen through the lens of some region's wall-clock time, combine those parts above to generate a CODE_FRAGMENT object.",0
3959,lin_3,Wildfly Developer Guide.,0
4415,lin_3,see CODE_FRAGMENT.,0
209,lin_3,So try.,0
4897,lin_3,"It is able to handle all polygon cases, including the self-intersecting ones.",1
2067,lin_3,Complexity is O ( N ).,0
6319,lin_3,Is this api up to date?,0
1337,lin_3,"Make sure FILE_NAME dependencies in your manifest file point to jars, relative to FILE_NAME's parent directory.",0
4082,lin_3,The unicode for white smiling face is\ u263A.,0
1343,lin_3,"About having FILE_NAME dependencies in a separate folder, as you suggested, that's also possible.",0
4454,lin_3,I have tomcat hosting my website FILE_NAME api for database management.,0
2734,lin_3,Wrong JSF tags.,0
5141,lin_3,API_NAME framework is built into Java 8 and later.,0
2168,lin_3,"If so, you should provide CODE_FRAGMENT by yourself at it's constructor.",0
658,lin_3,Every file has same data which is saved into Employee Table.,0
1906,lin_3,You need to inject LocalSessionFactoryBean into ObjectMapper.,0
2475,lin_3,Maybe try put your data into BlockingQueue and in main thread take data.,0
588,lin_3,I apologize if I missed anything obvious.,0
949,lin_3,Suggestions that I found were.,0
4651,lin_3,I finally managed to get it to work.,1
121,lin_3,EDIT: I guess I need to rephrase my queries.,0
1812,lin_3,I don't have any code to show because I don't know where to start.,-1
3589,lin_3,Accourding to this answer.,0
5738,lin_3,What Left.,0
3464,lin_3,Question is of course: what is a solution to use the result of Oracle function for the new value of the ID?,0
4957,lin_3,"I'm using CODE_FRAGMENT with a jackson and I was wondering if there is any better way to build a list of building an expanded version of this list than first calling then list method and then foreaching over all the Ids, calling the detail resources and appending the result to a list.",0
5061,lin_3,An InputStream or a Reader is where you read your input from.,0
3554,lin_3,Now i want to translate the string FILE_NAME entity decoder.,0
2608,lin_3,"No, they don't use busy-waiting.",0
5990,lin_3,"Also, JodaTime makes calculations with time much simpler.",1
1545,lin_3,As per the Java doc.,0
3173,lin_3,"There are many ways to solve it, the simplest is call.",1
1277,lin_3,Inside eclipse installation folder go to FILE_PATH.,0
2904,lin_3,Of course it will works fine if only you know how many tasks you have.,1
5463,lin_3,You could use a fair Semaphore called NotSleeping.,0
4583,lin_3,"Here is an example ( please, note that March 30th 2008 is Daylight Saving change in Italy ).",0
5225,lin_3,I want to check those http request/response pairs against mod-security rules for auditing-purposes.,0
1030,lin_3,Any tip?,0
1673,lin_3,Select ``User DSN ''tab.,0
617,lin_3,It might not reproduce consistently but at one point you might see the issue again.,-1
5780,lin_3,This website shows how.,0
5385,lin_3,... Which brings me to the only downside I found: it might take a little while to wrap your head around TrueZIP.,-1
6218,lin_3,So what do you think?,0
2531,lin_3,"Using this, i am able to generate an encrypted text but the PHP server is not able to decrypt my encrypted text.",0
4469,lin_3,You can read more about it here.,0
493,lin_3,"As the error says,.",0
1587,lin_3,Also CODE_FRAGMENT shortcut is used.,0
2073,lin_3,I try to split the String ``NUMBER ''to 2 new Strings.,0
2953,lin_3,With use of API_NAME all does work perfect.,1
1424,lin_3,so I'm not happy with it.,-1
3564,lin_3,I'm using it to convert huge lists of strings with HTML entities in them back to normal strings.,0
5208,lin_3,"After configure FILE_NAME to handle the payment process, following the instructions from here, I run my application and try checkout an order with paypal.",0
6184,lin_3,Very good example of steady pooling readHere.,1
5372,lin_3,For deails see Adobe forums thread.,0
6330,lin_3,I know the message is posted because i can access it using WEB_ADDRESS Now my new question is.,0
581,lin_3,Multiple Threads ( Inner classes implementing Runnable ) sharing a Data Structure ( instance variable of the FILE_NAME ).,0
1707,lin_3,Will it mean I can not use OAuth2 redirect URL will developing?,0
6316,lin_3,The result was the same that i don't have the correct permissions.,-1
4875,lin_3,"I've read a bit and tried out some of the libraries which were pointed out here, such as Velocity and FreeMarker.",0
6133,lin_3,If so we count the number of substrings.,0
1372,lin_3,In addition to Biju Kunjummen answer.,0
1797,lin_3,i'm having a difficult time figuring out to properly sort arraylists FILE_NAME though.,-1
4527,lin_3,You don't have to base64-encode the access token before use.,0
1327,lin_3,You will need to provide classpath in Jar file's manifest file.,0
3856,lin_3,It dependes where it is exactly located.,0
3393,lin_3,For more Information: WEB_ADDRESS.,0
264,lin_3,While there are modules that need a Spring context since they just wrap parts of the domain model we think that some of our APIs do not.,0
3238,lin_3,You'll need to use a regex for for the CODE_FRAGMENT path expression.,0
3448,lin_3,hey ) here's how I usually achieve that.,0
6083,lin_3,Most Strings are compressible.,0
2812,lin_3,The file chooser's parent was the main window.,0
994,lin_3,I had the same issue using a remote postgres instance.,-1
166,lin_3,I can draw the circle with a transparent background like this.,0
5903,lin_3,There is a solution to your problem.,1
9,lin_3,Define your production environment as default profile in your API_NAME.,0
1302,lin_3,documentation of using the DOM api.,0
140,lin_3,What I am trying to do.,0
3300,lin_3,The code in Java is.,0
3758,lin_3,In App 2 if I call API_NAME ( ``Test1 '') will I get a null pointer exception or will I get 1?,0
3359,lin_3,Try to download *.,0
1871,lin_3,"I've separated the loop body into two statements for clarity, but it's equivalent to.",0
4815,lin_3,CODE_FRAGMENTs have default CODE_FRAGMENT methods that do as you expect.,0
223,lin_3,That means you need to use the Google FILE_NAME files.,0
2637,lin_3,I see some mention of ``flavours ''on the net but seems all the hits are to do with Android development and properties.,0
6070,lin_3,Loading and storing bytes in the byte [ ] consumes 1/2 the bandwidth versus chars in the char [ ].,0
445,lin_3,Any help would be appreciated.,0
2988,lin_3,"You don't you get Neo4j cross-compiled to the client, you have to run Neo4j as part of your backend service.",0
3622,lin_3,The error is as shown below.,-1
5454,lin_3,I have FILE_NAME MassageSalon.,0
4953,lin_3,Let's assume my model looks like this.,0
6192,lin_3,What is a CODE_FRAGMENT and what is a CODE_FRAGMENT?,0
4133,lin_3,I modified the ``API_NAME ''file.,0
3730,lin_3,Using FILE_NAME I can do something like this.,0
4532,lin_3,"Later I came to know that wrapper classes like Integer, Boolean, Character, etc are immutable by nature, so why do we need Atomic * classes like AtomicInteger or AtomicLong.",0
3761,lin_3,I am curious about the problem I have proposed.,0
4544,lin_3,Concept of atomicity comes when something is mutable.,0
1032,lin_3,You could check whether your CODE_FRAGMENT also is an instance of CODE_FRAGMENT.,0
200,lin_3,"Problem: without zooming, the added content doesn't get visible.",-1
4568,lin_3,"When you add 3 hours, you will get March 30, 2010 02:00 UTC.",0
268,lin_3,So a simple initialization would be.,0
1180,lin_3,Poll the server ( requires a progress API ) periodically ( via javascript ) for the processing status and update the page accordingly when you get a positive result.,0
1369,lin_3,For versions and dependencies please see the API_NAME at the bottom.,0
1299,lin_3,My dependecies for apache Batik in API_NAME is as follows.,0
131,lin_3,With a CODE_FRAGMENT you can easily wait for all of the tasks to be completed.,0
1853,lin_3,The CODE_FRAGMENT method will block until it can read a token.,0
1063,lin_3,The source code is.,0
5260,lin_3,I think its because your using GASP which takes the points from the font style.,0
1377,lin_3,How to fix it?,0
2806,lin_3,"running CODE_FRAGMENT isn't enough, running CODE_FRAGMENT after inserting the dependency solved it for me.",0
2841,lin_3,You absolutly need to be compiling FILE_NAME JRE NUMBER!,-1
1856,lin_3,"When the line is empty, it will return an empty string, CODE_FRAGMENT, not CODE_FRAGMENT.",0
2387,lin_3,modified_package_name / name.,0
3916,lin_3,I am trying to write missed responses to an external text file.,0
