id,dataset,text,oracle
10774,DatasetSenti4SDSO_test_1,"I am working on a test application based on ASP.NET MVC. I am new to CSS stuff so I am learning that as well. I have created a master page called ""new.master"" and created a new css ""new.css"". I am calling the view from controller as: What I am doing is that I am frequently updating the css and master page. So I run the application in debug mode frequently. After sometime I stop seeing the effect of changes in css. When I ""view source"" in chrome and check the css, it shows an old version. When I change the name of both master page and css, I start to receive updated views but that works for sometime and then again I stop getting the CSS updates. Have you faced this problem? How can I fix it? (Its terribly annoying!)",-1
10775,DatasetSenti4SDSO_test_1,"We have a file named wordlist, which contains 1,876 KB worth of alphabetized words, all of which are longer than 4 letters and contain one carriage return between each new two-letter construction (ab, ac, ad, etc., words all contain returns between them): I want to create a new file that contains only words that are not derivatives of other, smaller words. For example, the wordlist contains the following words [""abuser, abused, abusers, abuse, abuses, etc.] The new file that is created should retain only the word ""abuse"" because it is the ""lowest common denominator"" (if you will) between all those words. Similarly, the word ""rodeo"" would be removed because it contains the word rode. I tried this implementation: But it always froze my computer. Any solutions?",0
10776,DatasetSenti4SDSO_test_1,See similar http://stackoverflow.com/q/308703,0
10777,DatasetSenti4SDSO_test_1,"It might be questionable, but not a cause for rejection as long as you have a fallback behavior when/if the method can not be found. There are worse abuses that have passed.",-1
10778,DatasetSenti4SDSO_test_1,"What options are there to pull a GApps user creation date? I saw that the Admin SDK is capable of it, is it the only API capable of doing this? does any of the previous one also capable of? If possible using GAS, it will be most excellent, Thank you!",1
10779,DatasetSenti4SDSO_test_1,Excellent! Thanks for the link.,1
10780,DatasetSenti4SDSO_test_1,Overall bytes includes those that have been released and is a running total of what has been allocated to your app during the lifetime of the app. The Live Bytes is the one to really worry about as that is the one that shows bytes that are currently allocated. Overall bytes could keep going on forever as long as you release stuff and the Live Bytes doesn't go too high then you will have no problems. From that screenshot live bytes looks ok. There are more details here,0
10781,DatasetSenti4SDSO_test_1,"I want to know what is good start point to work on creating own GUI on iphone/objective-c. I've never done this part before, and I know I'm kinda attracted to make my own slick GUI, something like convertbot, which I really love :) Any suggestion would be appreciated! Thanks",1
10782,DatasetSenti4SDSO_test_1,"No worries! Keep at it...it's overwhelming at first, but it gets easier",1
10783,DatasetSenti4SDSO_test_1,"@hrbrmstr I already have a rApache implementation. I have simply no time to switch to a different technology. I chose this because it makes R behave like PHP and others, which means people can start to see R as a general purpose language... something I'd",1
10784,DatasetSenti4SDSO_test_1,I impleme and But I only the second one works. Can I have them both work?,0
10785,DatasetSenti4SDSO_test_1,What is the difference between the events vs ? When does each event get hit?,0
10786,DatasetSenti4SDSO_test_1,"This code seemed to do it: The accepted answer goes to dystroy as he was the first to point me in the right direction, excellent answer by Bart Kiers though, +1!",1
10787,DatasetSenti4SDSO_test_1,Wouldn't it be easier to store a shared copy of it in the application class?,0
10788,DatasetSenti4SDSO_test_1,"This is excellent, thank you!",1
10789,DatasetSenti4SDSO_test_1,"Partition it first, to divide the zeros from the non-zeros. Then sort the rest. Oh, and before worrying about that, profile first!",0
10790,DatasetSenti4SDSO_test_1,How do you convert the *.docx file to an indexable (text) format? We use Apache POI to get our *.docx (and other office formats) indexed and this works pretty fine! You can have a look at the Implementation here:,0
10791,DatasetSenti4SDSO_test_1,@sheidaei great :) keep it up! you even get 2 point bonus for accepting.,1
10792,DatasetSenti4SDSO_test_1,"Tim, great-great sample, does exactly what I was looking for!",1
10793,DatasetSenti4SDSO_test_1,If you don't want to modify the file:,0
10794,DatasetSenti4SDSO_test_1,"Ok after a LOT of searching I found the answer, which is relating to accessing request in django custom template tags.... You can see the answer here: I used the following: and then changed the following line: I really hope this helps someone else! :-)",1
10795,DatasetSenti4SDSO_test_1,"No, there is no performance difference if the view is essentially a",0
10796,DatasetSenti4SDSO_test_1,Excellent!!! This is exactly what I am looking for!,1
10797,DatasetSenti4SDSO_test_1,Excellent work on that site by the way!,1
10798,DatasetSenti4SDSO_test_1,This is answered . The concept was implementing with the tags such as and within the and div. Excellent answer!,1
10799,DatasetSenti4SDSO_test_1,Edited my answer. It now references *Unicode and permalinks*.,0
10800,DatasetSenti4SDSO_test_1,"I'm using the ImageMapster jQuery plugin, and I want to limit the number of selections that can be made on a (image-) map to a certain number. Let's say I have 30 areas, but only want 3 to be selected at the same time. After 3 selections have been made, the 4th selection should overwrite the 3rd. Is there a way I can do this? Any help would be hugely appreciated!",1
10801,DatasetSenti4SDSO_test_1,I try make authentication using But I get . How I should correct my code?,0
10802,DatasetSenti4SDSO_test_1,"is probably not what you want, but is still really excellent.",1
10803,DatasetSenti4SDSO_test_1,"Found the culprit! At first I tried the solution suggested by @billinkc in the comment, it worked (I managed to create a folder) but the folder wasn't usable as I couldn't upload packages. I have db_owner permission on the MSDB database and so I can see and access the SSIS MSDB folder. What I really needed was the db_ssisadmin permission. Not to worry as db_owner permissions allow me to give myself the db_ssisadmin permission! After this was done, all the problems (the one in the original Q and more) disappeared.",1
10804,DatasetSenti4SDSO_test_1,"I'm trying to create a grid (matrix) of squares in a given area with n columns and m rows, and an option to set a spacing between the squares if desired. The grid should fill squares with random coloring. I'd also like to add a zoom function, so the colored squares will appear much bigger in a region that is double-clicked. Can anyone suggest a good method to generate the grid and assign random colors to the squares? If you can suggest how to create the zoom effect too that would be SUPER :) I'm new to canvas, so any method help would be great! Thanks",1
10805,DatasetSenti4SDSO_test_1,+1 Excellent explanation!,1
10806,DatasetSenti4SDSO_test_1,Apple's MapCallouts code sample demonstrates how do do this with the callout and their Weather Map sample shows how to do custom annotation views. There documentation is really excellent and these samples are both helpful.,1
10807,DatasetSenti4SDSO_test_1,"I need to echo only selected lines from a .txt file using PHP. The txt file content looks like this: The previous working code was echoing every lines. I'm trying to get the same formating but only with the selected lines. For instance let say only lines: 3, 5, 8, 10. The second step would then be if the lines could be echoed in a different order than the initial one. If someone knows a simple way to do it, that would be excellent! Thanx in advance.",1
10808,DatasetSenti4SDSO_test_1,be very afraid?,0
10809,DatasetSenti4SDSO_test_1,Thanks. First method is really great!,1
10810,DatasetSenti4SDSO_test_1,This works as of Moq 3.1.416.3,0
10811,DatasetSenti4SDSO_test_1,Tap the escape key. It's that simple.,0
10812,DatasetSenti4SDSO_test_1,Why don't the bytes intersect??,0
10813,DatasetSenti4SDSO_test_1,"This sounds like an excellent project! You might want to start with the module. You might also be interested in the module. Perhaps to get you started, here's a function that takes a path to a file and backs the file up by copying it and giving it a .bak extension.",1
10814,DatasetSenti4SDSO_test_1,+1 I never knew about this,0
10815,DatasetSenti4SDSO_test_1,"Can anyone help me add children to a plist? I think I want to record an index of rows from the plist and then state which index row to write the key too. I'm not sure how to say if the key will be a string, dictionary or array. The following is code from another question on adding a key to root. Any help would be extremely appreciated :)",1
10816,DatasetSenti4SDSO_test_1,wow the reaction time on this by you guys was amazing xD I'll give everyone +1 once I get to the 15 rep ^_^ Thank you so much everyone!,1
10817,DatasetSenti4SDSO_test_1,Excellent! Glad that sorted it,1
10818,DatasetSenti4SDSO_test_1,That doesn't seem to create a table... any reasons why? I tried dbdelta too.,0
10819,DatasetSenti4SDSO_test_1,"Here is a code in , I would like to run it with , optimizing if possible.",0
10820,DatasetSenti4SDSO_test_1,"Which GUI are we talking about: SWT, Swing, or (classic) AWT?",0
10821,DatasetSenti4SDSO_test_1,"@EdwardRuchevits Hey passing in cat and page worked! It now remembers it each time I navigate pages! Excellent! Question though, is 'cat' a predefined PHP variable for URLs? Also, while this works for me locally... how will this function when different us",1
10822,DatasetSenti4SDSO_test_1,"I had the same exception, I just installed the latest VM release and now the compilation complete successfully :)",1
10823,DatasetSenti4SDSO_test_1,"So, it is as simple as purchasing a domain name, and then adding that identifying information to the hosts file? If so, that is excellent!!",1
